STATUS | wrapper  | 2014/10/27 19:50:32 | --> Wrapper Started as Daemon
INFO   | jvm 14   | 2014/11/06 00:36:42 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 14   | 2014/11/06 00:36:45 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 14   | 2014/11/06 00:36:45 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 14   | 2014/11/06 00:36:45 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 14   | 2014/11/06 00:36:55 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 14   | 2014/11/06 00:36:55 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 14   | 2014/11/06 00:36:55 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/06 13:58:05 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/06 13:58:05 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/06 13:58:10 | Launching a JVM...
INFO   | jvm 15   | 2014/11/06 13:58:10 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 15   | 2014/11/06 13:58:10 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 15   | 2014/11/06 13:58:10 | 
WARN   | wrapper  | 2014/11/06 13:58:11 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 15   | 2014/11/06 13:58:11 | 2014-11-06 13:58:11,300 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 15   | 2014/11/06 13:58:11 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 15   | 2014/11/06 13:58:11 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 15   | 2014/11/06 13:58:14 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 15   | 2014/11/06 13:58:14 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 15   | 2014/11/06 13:58:14 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 15   | 2014/11/06 13:58:18 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 15   | 2014/11/06 13:58:18 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 15   | 2014/11/06 13:58:18 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/06 21:56:49 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/06 21:56:49 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/06 21:56:54 | Launching a JVM...
INFO   | jvm 16   | 2014/11/06 21:56:54 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 16   | 2014/11/06 21:56:54 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 16   | 2014/11/06 21:56:54 | 
WARN   | wrapper  | 2014/11/06 21:56:54 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 16   | 2014/11/06 21:56:55 | 2014-11-06 21:56:55,044 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 16   | 2014/11/06 21:56:55 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 16   | 2014/11/06 21:56:55 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 16   | 2014/11/06 21:56:58 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 16   | 2014/11/06 21:56:58 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 16   | 2014/11/06 21:56:58 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 16   | 2014/11/06 21:57:12 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 16   | 2014/11/06 21:57:12 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 16   | 2014/11/06 21:57:12 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/07 07:23:51 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/07 07:23:52 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/07 07:23:56 | Launching a JVM...
WARN   | wrapper  | 2014/11/07 07:23:57 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 17   | 2014/11/07 07:23:57 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 17   | 2014/11/07 07:23:57 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 17   | 2014/11/07 07:23:57 | 
INFO   | jvm 17   | 2014/11/07 07:23:57 | 2014-11-07 07:23:57,608 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 17   | 2014/11/07 07:23:57 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 17   | 2014/11/07 07:23:57 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 17   | 2014/11/07 07:24:00 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 17   | 2014/11/07 07:24:00 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 17   | 2014/11/07 07:24:00 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 17   | 2014/11/07 07:24:04 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 17   | 2014/11/07 07:24:04 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 17   | 2014/11/07 07:24:04 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/07 17:24:52 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/07 17:24:52 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/07 17:24:57 | Launching a JVM...
WARN   | wrapper  | 2014/11/07 17:24:57 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 18   | 2014/11/07 17:24:57 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 18   | 2014/11/07 17:24:57 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 18   | 2014/11/07 17:24:57 | 
INFO   | jvm 18   | 2014/11/07 17:24:58 | 2014-11-07 17:24:58,275 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 18   | 2014/11/07 17:24:58 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 18   | 2014/11/07 17:24:58 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 18   | 2014/11/07 17:25:01 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 18   | 2014/11/07 17:25:01 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 18   | 2014/11/07 17:25:01 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 18   | 2014/11/07 17:25:06 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 18   | 2014/11/07 17:25:06 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 18   | 2014/11/07 17:25:06 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/08 04:34:53 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/08 04:34:53 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/08 04:34:58 | Launching a JVM...
INFO   | jvm 19   | 2014/11/08 04:34:58 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 19   | 2014/11/08 04:34:58 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 19   | 2014/11/08 04:34:58 | 
WARN   | wrapper  | 2014/11/08 04:34:58 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 19   | 2014/11/08 04:34:58 | 2014-11-08 04:34:58,867 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 19   | 2014/11/08 04:34:59 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 19   | 2014/11/08 04:34:59 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 19   | 2014/11/08 04:35:02 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 19   | 2014/11/08 04:35:02 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 19   | 2014/11/08 04:35:02 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 19   | 2014/11/08 04:35:06 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 19   | 2014/11/08 04:35:06 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 19   | 2014/11/08 04:35:06 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/08 19:41:00 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/08 19:41:00 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/08 19:41:05 | Launching a JVM...
INFO   | jvm 20   | 2014/11/08 19:41:05 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 20   | 2014/11/08 19:41:05 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 20   | 2014/11/08 19:41:05 | 
WARN   | wrapper  | 2014/11/08 19:41:05 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 20   | 2014/11/08 19:41:05 | 2014-11-08 19:41:05,883 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 20   | 2014/11/08 19:41:06 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 20   | 2014/11/08 19:41:06 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 20   | 2014/11/08 19:41:09 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 20   | 2014/11/08 19:41:09 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 20   | 2014/11/08 19:41:09 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 20   | 2014/11/08 19:41:13 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 20   | 2014/11/08 19:41:13 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 20   | 2014/11/08 19:41:13 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/09 14:32:15 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/09 14:32:15 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/09 14:32:20 | Launching a JVM...
INFO   | jvm 21   | 2014/11/09 14:32:21 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 21   | 2014/11/09 14:32:21 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 21   | 2014/11/09 14:32:21 | 
WARN   | wrapper  | 2014/11/09 14:32:21 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 21   | 2014/11/09 14:32:21 | 2014-11-09 14:32:21,502 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 21   | 2014/11/09 14:32:21 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 21   | 2014/11/09 14:32:21 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 21   | 2014/11/09 14:32:24 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 21   | 2014/11/09 14:32:24 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 21   | 2014/11/09 14:32:24 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 21   | 2014/11/09 14:32:32 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 21   | 2014/11/09 14:32:32 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 21   | 2014/11/09 14:32:32 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/10 02:22:47 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/10 02:22:47 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/10 02:22:52 | Launching a JVM...
INFO   | jvm 22   | 2014/11/10 02:22:52 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 22   | 2014/11/10 02:22:52 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 22   | 2014/11/10 02:22:52 | 
WARN   | wrapper  | 2014/11/10 02:22:52 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 22   | 2014/11/10 02:22:53 | 2014-11-10 02:22:52,971 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 22   | 2014/11/10 02:22:53 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 22   | 2014/11/10 02:22:53 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 22   | 2014/11/10 02:22:56 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 22   | 2014/11/10 02:22:56 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 22   | 2014/11/10 02:22:56 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 22   | 2014/11/10 02:23:00 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 22   | 2014/11/10 02:23:00 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 22   | 2014/11/10 02:23:00 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/10 14:27:15 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/10 14:27:15 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/10 14:27:20 | Launching a JVM...
INFO   | jvm 23   | 2014/11/10 14:27:20 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 23   | 2014/11/10 14:27:20 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 23   | 2014/11/10 14:27:20 | 
WARN   | wrapper  | 2014/11/10 14:27:20 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 23   | 2014/11/10 14:27:21 | 2014-11-10 14:27:21,062 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 23   | 2014/11/10 14:27:21 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 23   | 2014/11/10 14:27:21 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 23   | 2014/11/10 14:27:24 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 23   | 2014/11/10 14:27:24 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 23   | 2014/11/10 14:27:24 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 23   | 2014/11/10 14:27:28 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 23   | 2014/11/10 14:27:28 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 23   | 2014/11/10 14:27:28 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/10 20:39:09 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/10 20:39:09 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/10 20:39:14 | Launching a JVM...
WARN   | wrapper  | 2014/11/10 20:39:14 | JVM process was still running after receiving a SIGCHLD signal.
INFO   | jvm 24   | 2014/11/10 20:39:14 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 24   | 2014/11/10 20:39:14 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 24   | 2014/11/10 20:39:14 | 
INFO   | jvm 24   | 2014/11/10 20:39:15 | 2014-11-10 20:39:14,960 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 24   | 2014/11/10 20:39:15 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 24   | 2014/11/10 20:39:15 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 24   | 2014/11/10 20:39:18 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 24   | 2014/11/10 20:39:18 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 24   | 2014/11/10 20:39:18 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 24   | 2014/11/10 20:39:22 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 24   | 2014/11/10 20:39:22 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 24   | 2014/11/10 20:39:22 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2014/11/11 05:44:46 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2014/11/11 05:44:46 | JVM did not exit on request, terminated
STATUS | wrapper  | 2014/11/11 05:44:51 | Launching a JVM...
